InvoiceNo,StockCode,ProductsCategory,Quantity,InvoiceDate,UnitPrice,CustomerID,Cities,Tax 5%,Total,Gender,Payment
580290,21791,Health Drinks,1,02-12-2021 13:35,1.25,17221,Mumbai,1.25,0.0625,Female,Credit card
580290,22511,Organic Staples,1,02-12-2021 13:35,0.79,17221,Mumbai,0.79,0.0395,Female,Cash
580290,22992,Cakes,1,02-12-2021 13:35,1.95,17221,Mumbai,1.95,0.0975,Female,Credit card
580290,23190,Masalas,1,02-12-2021 13:35,1.65,17221,Mumbai,1.65,0.0825,Male,Cash
580290,23192,Fresh Vegetables,1,02-12-2021 13:35,1.65,17221,Mumbai,1.65,0.0825,Female,Ewallet
580290,23314,Health Drinks,1,02-12-2021 13:35,12.5,17221,Mumbai,12.5,0.625,Female,Ewallet
580290,84947,Fish,72,02-12-2021 13:35,1.06,17221,Mumbai,76.32,3.816,Male,Ewallet
580290,22513,Eggs,1,02-12-2021 13:35,0.79,17221,Mumbai,0.79,0.0395,Male,Cash
580290,23234,Cakes,2,02-12-2021 13:35,2.89,17221,Mumbai,5.78,0.289,Female,Credit card
580290,23201,Spices,2,02-12-2021 13:35,2.08,17221,Mumbai,4.16,0.208,Female,Ewallet
580291,22563,Noodles,5,02-12-2021 13:36,1.25,15539,Mumbai,6.25,0.3125,Female,Ewallet
580291,22562,Organic Staples,4,02-12-2021 13:36,1.25,15539,Mumbai,5,0.25,Male,Cash
580291,22086,Dals & Pulses,12,02-12-2021 13:36,2.95,15539,Mumbai,35.4,1.77,Male,Credit card
580291,23353,Biscuits,12,02-12-2021 13:36,0.83,15539,Mumbai,9.96,0.498,Female,Credit card
580291,23354,Mutton,12,02-12-2021 13:36,0.83,15539,Mumbai,9.96,0.498,Male,Cash
580291,22581,Atta & Flour,12,02-12-2021 13:36,0.85,15539,Mumbai,10.2,0.51,Female,Credit card
580291,22578,Breads & Buns,12,02-12-2021 13:36,0.85,15539,Mumbai,10.2,0.51,Male,Ewallet
580291,22577,Dals & Pulses,12,02-12-2021 13:36,0.85,15539,Mumbai,10.2,0.51,Male,Credit card
580291,22367,Mutton,7,02-12-2021 13:36,1.95,15539,Mumbai,13.65,0.6825,Male,Cash
580291,22898,Atta & Flour,6,02-12-2021 13:36,1.95,15539,Mumbai,11.7,0.585,Male,Ewallet
580291,22620,Chicken,6,02-12-2021 13:36,1.45,15539,Mumbai,8.7,0.435,Female,Credit card
580291,23311,Fish,24,02-12-2021 13:36,2.55,15539,Mumbai,61.2,3.06,Male,Credit card
580291,23365,Health Drinks,12,02-12-2021 13:36,0.65,15539,Mumbai,7.8,0.39,Male,Ewallet
580291,20975,Health Drinks,8,02-12-2021 13:36,0.65,15539,Mumbai,5.2,0.26,Female,Cash
580291,22621,Organic Staples,8,02-12-2021 13:36,1.65,15539,Mumbai,13.2,0.66,Female,Ewallet
580291,22964,Breads & Buns,6,02-12-2021 13:36,2.1,15539,Mumbai,12.6,0.63,Female,Cash
580291,22596,Edible Oil & Ghee,24,02-12-2021 13:36,0.39,15539,Mumbai,9.36,0.468,Male,Ewallet
580291,84378,Fish,6,02-12-2021 13:36,1.45,15539,Mumbai,8.7,0.435,Male,Cash
580291,21791,Organic Vegetables,6,02-12-2021 13:36,1.25,15539,Mumbai,7.5,0.375,Female,Cash
580291,22593,Atta & Flour,12,02-12-2021 13:36,0.85,15539,Mumbai,10.2,0.51,Female,Credit card
580291,22595,Soft Drinks,12,02-12-2021 13:36,0.85,15539,Mumbai,10.2,0.51,Female,Credit card
580291,22594,Spices,12,02-12-2021 13:36,0.85,15539,Mumbai,10.2,0.51,Female,Ewallet
580291,22866,Cakes,6,02-12-2021 13:36,2.1,15539,Mumbai,12.6,0.63,Female,Credit card
580291,22865,Rice,6,02-12-2021 13:36,2.1,15539,Mumbai,12.6,0.63,Male,Cash
580291,22633,Cakes,6,02-12-2021 13:36,2.1,15539,Mumbai,12.6,0.63,Male,Ewallet
580291,23439,Health Drinks,6,02-12-2021 13:36,2.1,15539,Mumbai,12.6,0.63,Female,Cash
580291,22418,Organic Vegetables,12,02-12-2021 13:36,0.85,15539,Mumbai,10.2,0.51,Female,Cash
580291,23319,Breads & Buns,10,02-12-2021 13:36,2.49,15539,Mumbai,24.9,1.245,Female,Credit card
580291,23076,Fresh Vegetables,48,02-12-2021 13:36,1.25,15539,Mumbai,60,3,Female,Ewallet
580291,20971,Cookies,12,02-12-2021 13:36,1.25,15539,Mumbai,15,0.75,Male,Cash
580291,23005,Edible Oil & Ghee,5,02-12-2021 13:36,0.42,15539,Mumbai,2.1,0.105,Female,Ewallet
580291,22994,Organic Staples,5,02-12-2021 13:36,0.42,15539,Mumbai,2.1,0.105,Male,Cash
580291,23000,Atta & Flour,5,02-12-2021 13:36,0.42,15539,Mumbai,2.1,0.105,Female,Credit card
580291,23344,Health Drinks,4,02-12-2021 13:36,2.08,15539,Mumbai,8.32,0.416,Male,Credit card
580291,23002,Breads & Buns,5,02-12-2021 13:36,0.42,15539,Mumbai,2.1,0.105,Male,Ewallet
580291,22998,Breads & Buns,5,02-12-2021 13:36,0.42,15539,Mumbai,2.1,0.105,Female,Cash
580291,22997,Dals & Pulses,3,02-12-2021 13:36,0.42,15539,Mumbai,1.26,0.063,Female,Ewallet
580291,22940,Noodles,6,02-12-2021 13:36,4.25,15539,Mumbai,25.5,1.275,Male,Ewallet
580291,23349,Spices,12,02-12-2021 13:36,1.25,15539,Mumbai,15,0.75,Female,Credit card
580291,23352,Masalas,12,02-12-2021 13:36,1.25,15539,Mumbai,15,0.75,Female,Ewallet
580291,23351,Atta & Flour,12,02-12-2021 13:36,1.25,15539,Mumbai,15,0.75,Female,Ewallet
580292,22075,Dals & Pulses,1,02-12-2021 13:37,0.39,15856,Mumbai,0.39,0.0195,Female,Cash
580292,22469,Organic Fruits,6,02-12-2021 13:37,1.65,15856,Mumbai,9.9,0.495,Male,Cash
580292,23321,Eggs,6,02-12-2021 13:37,1.65,15856,Mumbai,9.9,0.495,Male,Ewallet
580292,21733,Soft Drinks,32,02-12-2021 13:37,2.55,15856,Mumbai,81.6,4.08,Female,Credit card
580292,85123A,Chocolates,64,02-12-2021 13:37,2.55,15856,Mumbai,163.2,8.16,Male,Ewallet
580293,21900,Fish,20,02-12-2021 13:38,0.65,16426,Mumbai,13,0.65,Male,Ewallet
580293,21899,Chicken,20,02-12-2021 13:38,0.65,16426,Mumbai,13,0.65,Male,Credit card
580293,21901,Edible Oil & Ghee,10,02-12-2021 13:38,0.65,16426,Mumbai,6.5,0.325,Male,Cash
580293,21832,Health Drinks,1,02-12-2021 13:38,1.65,16426,Mumbai,1.65,0.0825,Female,Cash
580293,20979,Noodles,1,02-12-2021 13:38,1.25,16426,Mumbai,1.25,0.0625,Female,Credit card
580293,20978,Chocolates,2,02-12-2021 13:38,1.25,16426,Mumbai,2.5,0.125,Female,Ewallet
580293,22413,Cookies,1,02-12-2021 13:38,2.95,16426,Mumbai,2.95,0.1475,Male,Ewallet
580293,21908,Chocolates,1,02-12-2021 13:38,2.1,16426,Mumbai,2.1,0.105,Male,Cash
580293,23426,Dals & Pulses,1,02-12-2021 13:38,2.89,16426,Mumbai,2.89,0.1445,Female,Ewallet
580293,21174,Organic Vegetables,1,02-12-2021 13:38,2.08,16426,Mumbai,2.08,0.104,Male,Credit card
580293,82567,Dals & Pulses,1,02-12-2021 13:38,2.1,16426,Mumbai,2.1,0.105,Male,Ewallet
580293,22413,Health Drinks,1,02-12-2021 13:38,2.95,16426,Mumbai,2.95,0.1475,Female,Credit card
580293,21166,Cakes,1,02-12-2021 13:38,2.08,16426,Mumbai,2.08,0.104,Male,Cash
580293,85150,Rice,1,02-12-2021 13:38,2.55,16426,Mumbai,2.55,0.1275,Male,Credit card
580293,82583,Soft Drinks,1,02-12-2021 13:38,2.1,16426,Mumbai,2.1,0.105,Male,Credit card
580293,82567,Eggs,1,02-12-2021 13:38,2.1,16426,Mumbai,2.1,0.105,Male,Cash
580293,21175,Spices,1,02-12-2021 13:38,2.55,16426,Mumbai,2.55,0.1275,Female,Cash
580293,21166,Chocolates,1,02-12-2021 13:38,2.08,16426,Mumbai,2.08,0.104,Female,Ewallet
580293,21907,Cakes,1,02-12-2021 13:38,2.1,16426,Mumbai,2.1,0.105,Male,Cash
580293,21903,Fish,1,02-12-2021 13:38,2.1,16426,Mumbai,2.1,0.105,Female,Ewallet
580293,21172,Chicken,1,02-12-2021 13:38,1.45,16426,Mumbai,1.45,0.0725,Male,Credit card
580293,22117,Organic Staples,2,02-12-2021 13:38,2.95,16426,Mumbai,5.9,0.295,Female,Credit card
580293,22116,Noodles,2,02-12-2021 13:38,0.79,16426,Mumbai,1.58,0.079,Female,Ewallet
580294,23169,Dals & Pulses,3,02-12-2021 13:46,4.15,17364,Mumbai,12.45,0.6225,Male,Credit card
580294,21411,Biscuits,1,02-12-2021 13:46,1.95,17364,Mumbai,1.95,0.0975,Male,Ewallet
580294,21624,Spices,1,02-12-2021 13:46,5.95,17364,Mumbai,5.95,0.2975,Female,Credit card
580294,22910,Noodles,2,02-12-2021 13:46,2.95,17364,Mumbai,5.9,0.295,Male,Credit card
580294,47566,Biscuits,7,02-12-2021 13:46,4.95,17364,Mumbai,34.65,1.7325,Female,Credit card
580294,23313,Soft Drinks,5,02-12-2021 13:46,4.95,17364,Mumbai,24.75,1.2375,Male,Cash
580294,23312,Rice,1,02-12-2021 13:46,4.15,17364,Mumbai,4.15,0.2075,Female,Cash
580294,23571,Cakes,4,02-12-2021 13:46,1.65,17364,Mumbai,6.6,0.33,Male,Ewallet
580294,23354,Fresh Vegetables,7,02-12-2021 13:46,0.83,17364,Mumbai,5.81,0.2905,Female,Ewallet
580294,23320,Organic Fruits,2,02-12-2021 13:46,1.25,17364,Mumbai,2.5,0.125,Female,Ewallet
580294,23319,Chocolates,1,02-12-2021 13:46,2.49,17364,Mumbai,2.49,0.1245,Male,Ewallet
580294,23359,Spices,4,02-12-2021 13:46,1.95,17364,Mumbai,7.8,0.39,Female,Credit card
580294,21914,Soft Drinks,4,02-12-2021 13:46,1.25,17364,Mumbai,5,0.25,Female,Ewallet
580294,84947,Cakes,18,02-12-2021 13:46,1.25,17364,Mumbai,22.5,1.125,Male,Ewallet
580294,84946,Biscuits,18,02-12-2021 13:46,1.25,17364,Mumbai,22.5,1.125,Male,Cash
580294,21326,Edible Oil & Ghee,24,02-12-2021 13:46,0.65,17364,Mumbai,15.6,0.78,Male,Cash
580294,22669,Fresh Vegetables,15,02-12-2021 13:46,2.95,17364,Mumbai,44.25,2.2125,Female,Cash
580294,22668,Masalas,5,02-12-2021 13:46,2.95,17364,Mumbai,14.75,0.7375,Female,Cash
580294,23570,Biscuits,4,02-12-2021 13:46,1.25,17364,Mumbai,5,0.25,Male,Ewallet
580294,23319,Atta & Flour,7,02-12-2021 13:46,2.49,17364,Mumbai,17.43,0.8715,Female,Cash
580294,23318,Organic Fruits,4,02-12-2021 13:46,2.49,17364,Mumbai,9.96,0.498,Male,Cash
580295,46000S,Spices,2,02-12-2021 13:49,1.45,17841,Mumbai,2.9,0.145,Male,Ewallet
580295,21947,Fresh Vegetables,1,02-12-2021 13:49,1.25,17841,Mumbai,1.25,0.0625,Female,Credit card
580295,22475,Chocolates,3,02-12-2021 13:49,1.95,17841,Mumbai,5.85,0.2925,Male,Credit card
580295,84029E,Soft Drinks,1,02-12-2021 13:49,4.25,17841,Mumbai,4.25,0.2125,Male,Credit card
580295,23355,Dals & Pulses,1,02-12-2021 13:49,4.95,17841,Mumbai,4.95,0.2475,Female,Ewallet
580295,22692,Masalas,1,02-12-2021 13:49,8.25,17841,Mumbai,8.25,0.4125,Female,Cash
580295,22086,Atta & Flour,1,02-12-2021 13:49,2.95,17841,Mumbai,2.95,0.1475,Female,Credit card
580295,22910,Chocolates,1,02-12-2021 13:49,2.95,17841,Mumbai,2.95,0.1475,Female,Cash
580295,23103,Fresh Vegetables,3,02-12-2021 13:49,1.65,17841,Mumbai,4.95,0.2475,Female,Credit card
580295,21929,Spices,1,02-12-2021 13:49,2.08,17841,Mumbai,2.08,0.104,Female,Credit card
580295,22467,Organic Vegetables,3,02-12-2021 13:49,2.55,17841,Mumbai,7.65,0.3825,Male,Credit card
580295,22995,Eggs,1,02-12-2021 13:49,0.42,17841,Mumbai,0.42,0.021,Male,Cash
580295,23035,Chicken,6,02-12-2021 13:49,1.45,17841,Mumbai,8.7,0.435,Male,Ewallet
580295,22456,Chicken,1,02-12-2021 13:49,4.95,17841,Mumbai,4.95,0.2475,Male,Ewallet
580295,23222,Biscuits,2,02-12-2021 13:49,0.83,17841,Mumbai,1.66,0.083,Male,Ewallet
580295,22308,Chocolates,1,02-12-2021 13:49,2.55,17841,Mumbai,2.55,0.1275,Male,Ewallet
580295,20828,Soft Drinks,1,02-12-2021 13:49,2.55,17841,Mumbai,2.55,0.1275,Male,Credit card
580295,21822,Breads & Buns,1,02-12-2021 13:49,1.95,17841,Mumbai,1.95,0.0975,Female,Ewallet
580295,23275,Edible Oil & Ghee,6,02-12-2021 13:49,1.25,17841,Mumbai,7.5,0.375,Male,Cash
580295,21155,Noodles,2,02-12-2021 13:49,2.55,17841,Mumbai,5.1,0.255,Male,Ewallet
580295,22896,Cakes,1,02-12-2021 13:49,2.55,17841,Mumbai,2.55,0.1275,Female,Credit card
580295,21916,Edible Oil & Ghee,4,02-12-2021 13:49,0.42,17841,Mumbai,1.68,0.084,Female,Credit card
580295,72349B,Breads & Buns,1,02-12-2021 13:49,2.1,17841,Mumbai,2.1,0.105,Female,Cash
580295,21213,Cakes,1,02-12-2021 13:49,0.55,17841,Mumbai,0.55,0.0275,Male,Credit card
580295,22556,Mutton,1,02-12-2021 13:49,1.65,17841,Mumbai,1.65,0.0825,Male,Cash
580295,22555,Rice,1,02-12-2021 13:49,1.65,17841,Mumbai,1.65,0.0825,Female,Ewallet
580295,21012,Health Drinks,1,02-12-2021 13:49,2.1,17841,Mumbai,2.1,0.105,Female,Ewallet
580295,79160,Spices,1,02-12-2021 13:49,2.1,17841,Mumbai,2.1,0.105,Male,Cash
580295,22946,Mutton,2,02-12-2021 13:49,8,17841,Mumbai,16,0.8,Male,Credit card
580296,21833,Organic Staples,3,02-12-2021 13:49,1.69,13780,Mumbai,5.07,0.2535,Male,Ewallet
580296,23388,Cakes,2,02-12-2021 13:49,4.15,13780,Mumbai,8.3,0.415,Female,Ewallet
580296,23390,Fresh Vegetables,1,02-12-2021 13:49,4.15,13780,Mumbai,4.15,0.2075,Female,Ewallet
580296,23389,Fish,3,02-12-2021 13:49,4.15,13780,Mumbai,12.45,0.6225,Female,Credit card
580296,84922,Mutton,1,02-12-2021 13:49,4.25,13780,Mumbai,4.25,0.2125,Male,Credit card
580296,37475,Breads & Buns,1,02-12-2021 13:49,9.95,13780,Mumbai,9.95,0.4975,Male,Cash
580296,21494,Chocolates,2,02-12-2021 13:49,1.25,13780,Mumbai,2.5,0.125,Male,Cash
580296,84347,Dals & Pulses,2,02-12-2021 13:49,2.55,13780,Mumbai,5.1,0.255,Female,Cash
580296,21937,Edible Oil & Ghee,2,02-12-2021 13:49,2.95,13780,Mumbai,5.9,0.295,Female,Cash
580296,23435,Soft Drinks,10,02-12-2021 13:49,0.79,13780,Mumbai,7.9,0.395,Female,Ewallet
580296,23434,Biscuits,10,02-12-2021 13:49,0.79,13780,Mumbai,7.9,0.395,Male,Cash
580296,23583,Fish,3,02-12-2021 13:49,1.65,13780,Mumbai,4.95,0.2475,Female,Cash
580296,22694,Noodles,1,02-12-2021 13:49,2.1,13780,Mumbai,2.1,0.105,Male,Cash
580296,22696,Fish,1,02-12-2021 13:49,1.95,13780,Mumbai,1.95,0.0975,Female,Cash
580296,22469,Spices,1,02-12-2021 13:49,1.65,13780,Mumbai,1.65,0.0825,Female,Ewallet
580296,23489,Chocolates,3,02-12-2021 13:49,2.89,13780,Mumbai,8.67,0.4335,Male,Ewallet
580296,23495,Cookies,1,02-12-2021 13:49,1.25,13780,Mumbai,1.25,0.0625,Female,Credit card
580296,21983,Rice,12,02-12-2021 13:49,0.39,13780,Mumbai,4.68,0.234,Female,Ewallet
580296,23382,Biscuits,2,02-12-2021 13:49,3.75,13780,Mumbai,7.5,0.375,Male,Ewallet
580296,21914,Health Drinks,2,02-12-2021 13:49,1.25,13780,Mumbai,2.5,0.125,Male,Credit card
580296,23536,Cookies,1,02-12-2021 13:49,5.95,13780,Mumbai,5.95,0.2975,Female,Credit card
580296,23535,Fresh Vegetables,1,02-12-2021 13:49,5.95,13780,Mumbai,5.95,0.2975,Female,Cash
580296,84924A,Chocolates,1,02-12-2021 13:49,3.75,13780,Mumbai,3.75,0.1875,Male,Cash
580296,22906,Edible Oil & Ghee,6,02-12-2021 13:49,1.65,13780,Mumbai,9.9,0.495,Male,Cash
580296,85015,Soft Drinks,2,02-12-2021 13:49,0.65,13780,Mumbai,1.3,0.065,Male,Ewallet
580296,23546,Breads & Buns,25,02-12-2021 13:49,0.42,13780,Mumbai,10.5,0.525,Female,Cash
580296,22327,Cookies,2,02-12-2021 13:49,2.95,13780,Mumbai,5.9,0.295,Male,Ewallet
580296,22328,Health Drinks,3,02-12-2021 13:49,2.95,13780,Mumbai,8.85,0.4425,Male,Ewallet
580296,22326,Cakes,3,02-12-2021 13:49,2.95,13780,Mumbai,8.85,0.4425,Male,Cash
580296,23571,Chocolates,3,02-12-2021 13:49,1.65,13780,Mumbai,4.95,0.2475,Female,Ewallet
580296,23346,Fish,3,02-12-2021 13:49,1.25,13780,Mumbai,3.75,0.1875,Female,Ewallet
580296,23345,Chocolates,3,02-12-2021 13:49,1.25,13780,Mumbai,3.75,0.1875,Female,Ewallet
580296,23498,Spices,2,02-12-2021 13:49,1.45,13780,Mumbai,2.9,0.145,Female,Ewallet
580296,85227,Fresh Vegetables,2,02-12-2021 13:49,0.85,13780,Mumbai,1.7,0.085,Female,Credit card
580296,23502,Cookies,1,02-12-2021 13:49,1.25,13780,Mumbai,1.25,0.0625,Male,Ewallet
580296,23504,Organic Staples,1,02-12-2021 13:49,1.25,13780,Mumbai,1.25,0.0625,Female,Credit card
580296,23505,Eggs,1,02-12-2021 13:49,1.25,13780,Mumbai,1.25,0.0625,Male,Credit card
580296,23503,Chocolates,1,02-12-2021 13:49,1.25,13780,Mumbai,1.25,0.0625,Male,Credit card
580296,23497,Fish,2,02-12-2021 13:49,1.45,13780,Mumbai,2.9,0.145,Male,Cash
580296,23570,Fish,3,02-12-2021 13:49,1.25,13780,Mumbai,3.75,0.1875,Female,Cash
580296,22623,Fresh Vegetables,1,02-12-2021 13:49,5.95,13780,Mumbai,5.95,0.2975,Male,Credit card
580296,21791,Spices,2,02-12-2021 13:49,1.25,13780,Mumbai,2.5,0.125,Male,Cash
580296,23319,Breads & Buns,2,02-12-2021 13:49,2.49,13780,Mumbai,4.98,0.249,Male,Ewallet
580296,21535,Fish,2,02-12-2021 13:49,2.55,13780,Mumbai,5.1,0.255,Male,Cash
580296,22092,Organic Vegetables,4,02-12-2021 13:49,0.39,13780,Mumbai,1.56,0.078,Male,Credit card
580296,23007,Health Drinks,1,02-12-2021 13:49,16.95,13780,Mumbai,16.95,0.8475,Male,Credit card
580296,23581,Dals & Pulses,3,02-12-2021 13:49,2.08,13780,Mumbai,6.24,0.312,Male,Ewallet
580296,85099F,Spices,1,02-12-2021 13:49,2.08,13780,Mumbai,2.08,0.104,Female,Cash
580297,85099B,Atta & Flour,400,02-12-2021 13:52,1.79,15769,Mumbai,716,35.8,Female,Credit card
580297,22386,Eggs,300,02-12-2021 13:52,1.79,15769,Mumbai,537,26.85,Male,Ewallet
580297,23201,Biscuits,300,02-12-2021 13:52,1.79,15769,Mumbai,537,26.85,Female,Ewallet
580297,85099F,Soft Drinks,200,02-12-2021 13:52,1.79,15769,Mumbai,358,17.9,Female,Ewallet
580297,22385,Atta & Flour,200,02-12-2021 13:52,1.79,15769,Mumbai,358,17.9,Male,Ewallet
580297,20713,Health Drinks,200,02-12-2021 13:52,1.79,15769,Mumbai,358,17.9,Female,Credit card
580297,84997B,Noodles,72,02-12-2021 13:52,3.75,15769,Mumbai,270,13.5,Male,Credit card
580297,84997A,Cookies,72,02-12-2021 13:52,3.75,15769,Mumbai,270,13.5,Male,Ewallet
580298,23165,Noodles,12,02-12-2021 13:54,1.65,17086,Mumbai,19.8,0.99,Male,Ewallet
580298,22423,Chicken,2,02-12-2021 13:54,12.75,17086,Mumbai,25.5,1.275,Male,Cash
580298,20718,Chocolates,10,02-12-2021 13:54,1.25,17086,Mumbai,12.5,0.625,Female,Cash
580298,20992,Spices,24,02-12-2021 13:54,0.39,17086,Mumbai,9.36,0.468,Male,Ewallet
580298,22208,Atta & Flour,12,02-12-2021 13:54,0.83,17086,Mumbai,9.96,0.498,Male,Ewallet
580298,90030B,Health Drinks,6,02-12-2021 13:54,1,17086,Mumbai,6,0.3,Female,Ewallet
580298,23202,Fresh Fruits,10,02-12-2021 13:54,2.08,17086,Mumbai,20.8,1.04,Male,Credit card
580298,22489,Cookies,24,02-12-2021 13:54,0.42,17086,Mumbai,10.08,0.504,Male,Cash
580298,22605,Mutton,2,02-12-2021 13:54,14.95,17086,Mumbai,29.9,1.495,Male,Credit card
580298,22537,Health Drinks,24,02-12-2021 13:54,0.42,17086,Mumbai,10.08,0.504,Female,Credit card
580298,22535,Organic Vegetables,24,02-12-2021 13:54,0.42,17086,Mumbai,10.08,0.504,Female,Credit card
580298,23493,Chicken,10,02-12-2021 13:54,1.95,17086,Mumbai,19.5,0.975,Female,Cash
580298,23214,Health Drinks,12,02-12-2021 13:54,2.08,17086,Mumbai,24.96,1.248,Female,Ewallet
580298,23581,Atta & Flour,10,02-12-2021 13:54,2.08,17086,Mumbai,20.8,1.04,Male,Credit card
580298,23344,Organic Staples,10,02-12-2021 13:54,2.08,17086,Mumbai,20.8,1.04,Female,Ewallet
580298,47590A,Fresh Vegetables,3,02-12-2021 13:54,5.45,17086,Mumbai,16.35,0.8175,Male,Ewallet
580298,22720,Cakes,3,02-12-2021 13:54,4.95,17086,Mumbai,14.85,0.7425,Female,Ewallet
580298,23245,Atta & Flour,4,02-12-2021 13:54,4.95,17086,Mumbai,19.8,0.99,Female,Credit card
580298,23444,Biscuits,1,02-12-2021 13:54,15,17086,Mumbai,15,0.75,Female,Ewallet
580298,84805A,Cookies,12,02-12-2021 13:54,1.25,17086,Mumbai,15,0.75,Female,Cash
580298,23320,Breads & Buns,12,02-12-2021 13:54,1.25,17086,Mumbai,15,0.75,Male,Ewallet
580298,22753,Spices,24,02-12-2021 13:54,0.21,17086,Mumbai,5.04,0.252,Female,Ewallet
580298,22742,Edible Oil & Ghee,12,02-12-2021 13:54,0.79,17086,Mumbai,9.48,0.474,Female,Credit card
580298,22596,Masalas,12,02-12-2021 13:54,0.39,17086,Mumbai,4.68,0.234,Female,Credit card
580298,22438,Eggs,50,02-12-2021 13:54,0.39,17086,Mumbai,19.5,0.975,Male,Ewallet
580298,22076,Health Drinks,48,02-12-2021 13:54,0.39,17086,Mumbai,18.72,0.936,Male,Ewallet
580298,22075,Cookies,24,02-12-2021 13:54,0.39,17086,Mumbai,9.36,0.468,Female,Credit card
580298,22074,Health Drinks,24,02-12-2021 13:54,0.39,17086,Mumbai,9.36,0.468,Male,Ewallet
580298,21592,Health Drinks,24,02-12-2021 13:54,0.39,17086,Mumbai,9.36,0.468,Female,Credit card
580298,21411,Biscuits,8,02-12-2021 13:54,1.95,17086,Mumbai,15.6,0.78,Male,Cash
580298,84819,Organic Fruits,16,02-12-2021 13:54,0.79,17086,Mumbai,12.64,0.632,Female,Cash
580299,22646,Cakes,12,02-12-2021 13:58,1.45,14023,Mumbai,17.4,0.87,Female,Cash
580299,22139,Masalas,9,02-12-2021 13:58,4.95,14023,Mumbai,44.55,2.2275,Male,Ewallet
580299,21704,Organic Fruits,12,02-12-2021 13:58,0.85,14023,Mumbai,10.2,0.51,Male,Credit card
580299,21912,Spices,8,02-12-2021 13:58,3.75,14023,Mumbai,30,1.5,Female,Ewallet
580299,22550,Organic Fruits,4,02-12-2021 13:58,3.75,14023,Mumbai,15,0.75,Female,Credit card
580299,22620,Organic Vegetables,12,02-12-2021 13:58,1.45,14023,Mumbai,17.4,0.87,Female,Cash
580299,23569,Organic Vegetables,4,02-12-2021 13:58,4.95,14023,Mumbai,19.8,0.99,Male,Credit card
580299,23076,Masalas,24,02-12-2021 13:58,1.25,14023,Mumbai,30,1.5,Female,Credit card
580299,22492,Breads & Buns,36,02-12-2021 13:58,0.65,14023,Mumbai,23.4,1.17,Female,Cash
580299,23263,Organic Staples,12,02-12-2021 13:58,1.25,14023,Mumbai,15,0.75,Female,Cash
580299,21889,Mutton,12,02-12-2021 13:58,1.25,14023,Mumbai,15,0.75,Male,Ewallet
580299,72133,Cakes,6,02-12-2021 13:58,1.25,14023,Mumbai,7.5,0.375,Male,Cash
580299,22489,Health Drinks,24,02-12-2021 13:58,0.42,14023,Mumbai,10.08,0.504,Female,Ewallet
580299,20704,Health Drinks,4,02-12-2021 13:58,6.95,14023,Mumbai,27.8,1.39,Female,Credit card
580299,20705,Masalas,4,02-12-2021 13:58,6.95,14023,Mumbai,27.8,1.39,Male,Cash
580300,46000M,Dals & Pulses,9,02-12-2021 14:02,1.55,14085,Mumbai,13.95,0.6975,Male,Ewallet
580301,23147,Masalas,12,02-12-2021 14:11,1.45,15271,Mumbai,17.4,0.87,Female,Credit card
580301,22952,Fresh Vegetables,24,02-12-2021 14:11,0.55,15271,Mumbai,13.2,0.66,Female,Ewallet
580301,22909,Biscuits,12,02-12-2021 14:11,0.85,15271,Mumbai,10.2,0.51,Female,Credit card
580301,23571,Cakes,12,02-12-2021 14:11,1.65,15271,Mumbai,19.8,0.99,Female,Credit card
580301,22113,Soft Drinks,4,02-12-2021 14:11,4.25,15271,Mumbai,17,0.85,Male,Ewallet
580301,22554,Atta & Flour,12,02-12-2021 14:11,1.65,15271,Mumbai,19.8,0.99,Male,Credit card
580301,22555,Edible Oil & Ghee,12,02-12-2021 14:11,1.65,15271,Mumbai,19.8,0.99,Male,Credit card
580301,22865,Biscuits,12,02-12-2021 14:11,2.1,15271,Mumbai,25.2,1.26,Female,Credit card
580301,23570,Fish,12,02-12-2021 14:11,1.25,15271,Mumbai,15,0.75,Male,Credit card
580301,23247,Cookies,6,02-12-2021 14:11,2.89,15271,Mumbai,17.34,0.867,Female,Credit card
580301,23234,Soft Drinks,6,02-12-2021 14:11,2.89,15271,Mumbai,17.34,0.867,Male,Ewallet
580302,23052,Fish,2,02-12-2021 14:16,8.25,16103,Mumbai,16.5,0.825,Female,Cash
580303,22178,Cakes,24,02-12-2021 14:18,1.95,16626,Mumbai,46.8,2.34,Male,Cash
580303,21137,Fresh Fruits,12,02-12-2021 14:18,3.75,16626,Mumbai,45,2.25,Female,Credit card
580303,21326,Masalas,36,02-12-2021 14:18,0.65,16626,Mumbai,23.4,1.17,Male,Ewallet
580303,23300,Edible Oil & Ghee,12,02-12-2021 14:18,1.65,16626,Mumbai,19.8,0.99,Male,Ewallet
580304,23319,Mutton,4,02-12-2021 14:25,2.49,18055,Mumbai,9.96,0.498,Male,Ewallet
580304,23227,Chocolates,24,02-12-2021 14:25,1.25,18055,Mumbai,30,1.5,Male,Ewallet
580304,22582,Rice,4,02-12-2021 14:25,2.55,18055,Mumbai,10.2,0.51,Female,Cash
580304,23320,Rice,3,02-12-2021 14:25,1.25,18055,Mumbai,3.75,0.1875,Female,Cash
580304,22910,Soft Drinks,6,02-12-2021 14:25,2.95,18055,Mumbai,17.7,0.885,Female,Cash
580304,22086,Chicken,6,02-12-2021 14:25,2.95,18055,Mumbai,17.7,0.885,Male,Credit card
