InvoiceNo,StockCode,ProductsCategory,Quantity,InvoiceDate,UnitPrice,CustomerID,Cities,Tax 5%,Total,Gender,Payment
540372,22029,Cookies,12,06-01-2021 16:41,0.42,13081,Mumbai,5.04,0.252,Female,Credit card
540372,21504,Edible Oil & Ghee,24,06-01-2021 16:41,0.42,13081,Mumbai,10.08,0.504,Male,Credit card
540372,22567,Soft Drinks,12,06-01-2021 16:41,1.25,13081,Mumbai,15,0.75,Male,Ewallet
540372,22896,Dals & Pulses,6,06-01-2021 16:41,2.55,13081,Mumbai,15.3,0.765,Male,Ewallet
540372,21155,Soft Drinks,6,06-01-2021 16:41,2.1,13081,Mumbai,12.6,0.63,Male,Credit card
540372,22558,Fish,12,06-01-2021 16:41,1.49,13081,Mumbai,17.88,0.894,Female,Ewallet
540372,21041,Chocolates,12,06-01-2021 16:41,2.95,13081,Mumbai,35.4,1.77,Male,Ewallet
540372,21154,Cookies,20,06-01-2021 16:41,1.25,13081,Mumbai,25,1.25,Male,Ewallet
540372,47559B,Atta & Flour,20,06-01-2021 16:41,1.25,13081,Mumbai,25,1.25,Male,Ewallet
540372,20998,Health Drinks,12,06-01-2021 16:41,2.95,13081,Mumbai,35.4,1.77,Male,Ewallet
540372,84375,Chocolates,12,06-01-2021 16:41,2.1,13081,Mumbai,25.2,1.26,Male,Cash
540372,84692,Mutton,25,06-01-2021 16:41,0.42,13081,Mumbai,10.5,0.525,Female,Cash
540372,22851,Spices,12,06-01-2021 16:41,0.85,13081,Mumbai,10.2,0.51,Female,Ewallet
540372,22984,Chicken,24,06-01-2021 16:41,0.42,13081,Mumbai,10.08,0.504,Female,Ewallet
540372,22907,Dals & Pulses,12,06-01-2021 16:41,0.85,13081,Mumbai,10.2,0.51,Female,Cash
540372,22697,Health Drinks,6,06-01-2021 16:41,2.95,13081,Mumbai,17.7,0.885,Male,Ewallet
540372,22699,Dals & Pulses,6,06-01-2021 16:41,2.95,13081,Mumbai,17.7,0.885,Female,Credit card
540372,21446,Organic Vegetables,12,06-01-2021 16:41,1.25,13081,Mumbai,15,0.75,Female,Cash
540372,37500,Fresh Vegetables,2,06-01-2021 16:41,9.95,13081,Mumbai,19.9,0.995,Male,Credit card
540372,47580,Organic Fruits,12,06-01-2021 16:41,2.55,13081,Mumbai,30.6,1.53,Male,Credit card
540372,22309,Spices,6,06-01-2021 16:41,2.55,13081,Mumbai,15.3,0.765,Female,Ewallet
540372,22308,Noodles,6,06-01-2021 16:41,2.55,13081,Mumbai,15.3,0.765,Female,Ewallet
540372,21528,Organic Fruits,2,06-01-2021 16:41,6.95,13081,Mumbai,13.9,0.695,Male,Ewallet
540372,37501,Atta & Flour,3,06-01-2021 16:41,6.95,13081,Mumbai,20.85,1.0425,Female,Ewallet
540372,20726,Cookies,10,06-01-2021 16:41,1.65,13081,Mumbai,16.5,0.825,Female,Ewallet
540372,22383,Health Drinks,10,06-01-2021 16:41,1.65,13081,Mumbai,16.5,0.825,Female,Ewallet
540372,22630,Edible Oil & Ghee,12,06-01-2021 16:41,1.95,13081,Mumbai,23.4,1.17,Male,Cash
540372,22637,Organic Staples,12,06-01-2021 16:41,2.55,13081,Mumbai,30.6,1.53,Male,Cash
540372,84006,Dals & Pulses,36,06-01-2021 16:41,0.85,13081,Mumbai,30.6,1.53,Male,Cash
540372,84559B,Noodles,12,06-01-2021 16:41,0.85,13081,Mumbai,10.2,0.51,Male,Cash
540372,21679,Cakes,24,06-01-2021 16:41,0.85,13081,Mumbai,20.4,1.02,Female,Cash
540372,21724,Soft Drinks,12,06-01-2021 16:41,0.85,13081,Mumbai,10.2,0.51,Male,Cash
540372,21725,Organic Fruits,12,06-01-2021 16:41,0.85,13081,Mumbai,10.2,0.51,Male,Cash
540372,84997B,Soft Drinks,6,06-01-2021 16:41,3.75,13081,Mumbai,22.5,1.125,Female,Cash
540372,20682,Organic Fruits,6,06-01-2021 16:41,3.25,13081,Mumbai,19.5,0.975,Male,Cash
540372,84991,Fresh Vegetables,24,06-01-2021 16:41,0.55,13081,Mumbai,13.2,0.66,Female,Credit card
540372,21212,Health Drinks,24,06-01-2021 16:41,0.55,13081,Mumbai,13.2,0.66,Male,Cash
540372,21976,Masalas,24,06-01-2021 16:41,0.55,13081,Mumbai,13.2,0.66,Female,Credit card
540372,84378,Eggs,12,06-01-2021 16:41,1.25,13081,Mumbai,15,0.75,Female,Credit card
540372,47599A,Edible Oil & Ghee,12,06-01-2021 16:41,2.1,13081,Mumbai,25.2,1.26,Male,Ewallet
540372,22435,Breads & Buns,30,06-01-2021 16:41,1.25,13081,Mumbai,37.5,1.875,Female,Credit card
540372,21429,Organic Staples,8,06-01-2021 16:41,1.65,13081,Mumbai,13.2,0.66,Female,Cash
540372,21967,Mutton,24,06-01-2021 16:41,0.29,13081,Mumbai,6.96,0.348,Female,Credit card
540372,21984,Eggs,24,06-01-2021 16:41,0.29,13081,Mumbai,6.96,0.348,Female,Credit card
540372,21985,Organic Staples,24,06-01-2021 16:41,0.29,13081,Mumbai,6.96,0.348,Female,Ewallet
540372,21980,Cakes,24,06-01-2021 16:41,0.29,13081,Mumbai,6.96,0.348,Female,Cash
540372,21982,Organic Staples,24,06-01-2021 16:41,0.29,13081,Mumbai,6.96,0.348,Male,Cash
540372,22501,Masalas,2,06-01-2021 16:41,9.95,13081,Mumbai,19.9,0.995,Female,Cash
540372,22502,Spices,4,06-01-2021 16:41,5.95,13081,Mumbai,23.8,1.19,Female,Credit card
540372,22759,Mutton,12,06-01-2021 16:41,1.65,13081,Mumbai,19.8,0.99,Male,Cash
540372,21981,Chicken,24,06-01-2021 16:41,0.29,13081,Mumbai,6.96,0.348,Female,Ewallet
540372,22986,Eggs,25,06-01-2021 16:41,0.42,13081,Mumbai,10.5,0.525,Male,Credit card
540372,22030,Mutton,12,06-01-2021 16:41,0.42,13081,Mumbai,5.04,0.252,Female,Credit card
540372,21354,Soft Drinks,24,06-01-2021 16:41,1.25,13081,Mumbai,30,1.5,Female,Cash
540372,21355,Organic Vegetables,24,06-01-2021 16:41,1.25,13081,Mumbai,30,1.5,Female,Cash
540372,21356,Chicken,24,06-01-2021 16:41,1.25,13081,Mumbai,30,1.5,Female,Ewallet
540372,22569,Soft Drinks,8,06-01-2021 16:41,3.75,13081,Mumbai,30,1.5,Female,Cash
540372,22037,Rice,12,06-01-2021 16:41,0.42,13081,Mumbai,5.04,0.252,Female,Cash
540372,47599B,Health Drinks,6,06-01-2021 16:41,2.1,13081,Mumbai,12.6,0.63,Female,Ewallet
540372,20679,Noodles,3,06-01-2021 16:41,5.95,13081,Mumbai,17.85,0.8925,Male,Ewallet
540372,15034,Rice,168,06-01-2021 16:41,0.14,13081,Mumbai,23.52,1.176,Female,Credit card
540372,21213,Masalas,48,06-01-2021 16:41,0.55,13081,Mumbai,26.4,1.32,Female,Ewallet
540372,22616,Organic Fruits,48,06-01-2021 16:41,0.29,13081,Mumbai,13.92,0.696,Male,Credit card
540372,84212,Fresh Vegetables,24,06-01-2021 16:41,0.65,13081,Mumbai,15.6,0.78,Male,Credit card
540372,40016,Dals & Pulses,24,06-01-2021 16:41,0.42,13081,Mumbai,10.08,0.504,Female,Ewallet
540372,21080,Fish,48,06-01-2021 16:41,0.85,13081,Mumbai,40.8,2.04,Female,Ewallet
540372,85123A,Fish,32,06-01-2021 16:41,2.55,13081,Mumbai,81.6,4.08,Male,Ewallet
540372,84536A,Soft Drinks,48,06-01-2021 16:41,0.42,13081,Mumbai,20.16,1.008,Female,Ewallet
540372,22614,Chicken,24,06-01-2021 16:41,0.29,13081,Mumbai,6.96,0.348,Male,Ewallet
540372,21224,Chicken,10,06-01-2021 16:41,1.25,13081,Mumbai,12.5,0.625,Female,Ewallet
540372,20961,Organic Staples,10,06-01-2021 16:41,1.25,13081,Mumbai,12.5,0.625,Female,Cash
540372,20963,Cookies,10,06-01-2021 16:41,1.25,13081,Mumbai,12.5,0.625,Female,Cash
540372,62018,Edible Oil & Ghee,6,06-01-2021 16:41,1.95,13081,Mumbai,11.7,0.585,Female,Cash
540372,21877,Health Drinks,12,06-01-2021 16:41,1.25,13081,Mumbai,15,0.75,Male,Ewallet
540372,22203,Breads & Buns,4,06-01-2021 16:41,3.75,13081,Mumbai,15,0.75,Male,Cash
540372,22348,Soft Drinks,24,06-01-2021 16:41,0.85,13081,Mumbai,20.4,1.02,Female,Credit card
540372,21485,Dals & Pulses,6,06-01-2021 16:41,4.95,13081,Mumbai,29.7,1.485,Male,Ewallet
540372,84030E,Cookies,12,06-01-2021 16:41,4.25,13081,Mumbai,51,2.55,Male,Ewallet
540372,21479,Soft Drinks,8,06-01-2021 16:41,3.75,13081,Mumbai,30,1.5,Female,Ewallet
540372,22111,Organic Fruits,9,06-01-2021 16:41,4.95,13081,Mumbai,44.55,2.2275,Male,Ewallet
540372,79321,Cakes,8,06-01-2021 16:41,4.95,13081,Mumbai,39.6,1.98,Male,Ewallet
540372,21731,Breads & Buns,24,06-01-2021 16:41,1.65,13081,Mumbai,39.6,1.98,Male,Credit card
540372,22466,Organic Vegetables,12,06-01-2021 16:41,1.95,13081,Mumbai,23.4,1.17,Female,Credit card
540372,20828,Cookies,12,06-01-2021 16:41,2.55,13081,Mumbai,30.6,1.53,Male,Ewallet
540372,20829,Cakes,8,06-01-2021 16:41,2.1,13081,Mumbai,16.8,0.84,Female,Cash
540372,22133,Health Drinks,12,06-01-2021 16:41,0.85,13081,Mumbai,10.2,0.51,Female,Ewallet
540372,22132,Edible Oil & Ghee,12,06-01-2021 16:41,0.85,13081,Mumbai,10.2,0.51,Female,Ewallet
540372,21242,Masalas,8,06-01-2021 16:41,1.69,13081,Mumbai,13.52,0.676,Male,Cash
540372,20676,Biscuits,8,06-01-2021 16:41,1.25,13081,Mumbai,10,0.5,Female,Cash
540372,22431,Fish,24,06-01-2021 16:41,1.95,13081,Mumbai,46.8,2.34,Male,Credit card
540372,22433,Organic Fruits,18,06-01-2021 16:41,1.95,13081,Mumbai,35.1,1.755,Male,Credit card
540372,84536B,Health Drinks,32,06-01-2021 16:41,0.42,13081,Mumbai,13.44,0.672,Female,Credit card
540372,22754,Cookies,12,06-01-2021 16:41,0.85,13081,Mumbai,10.2,0.51,Female,Ewallet
540372,22753,Health Drinks,12,06-01-2021 16:41,0.85,13081,Mumbai,10.2,0.51,Male,Ewallet
540372,85014B,Health Drinks,6,06-01-2021 16:41,5.95,13081,Mumbai,35.7,1.785,Male,Ewallet
540372,21484,Health Drinks,8,06-01-2021 16:41,3.45,13081,Mumbai,27.6,1.38,Female,Credit card
540372,22905,Rice,12,06-01-2021 16:41,2.95,13081,Mumbai,35.4,1.77,Male,Ewallet
540372,22710,Organic Vegetables,25,06-01-2021 16:41,0.42,13081,Mumbai,10.5,0.525,Male,Ewallet
540372,21498,Rice,25,06-01-2021 16:41,0.42,13081,Mumbai,10.5,0.525,Female,Credit card
540372,21616,Fresh Fruits,12,06-01-2021 16:41,1.25,13081,Mumbai,15,0.75,Female,Cash
540372,21495,Soft Drinks,25,06-01-2021 16:41,0.42,13081,Mumbai,10.5,0.525,Male,Credit card
540372,21987,Mutton,12,06-01-2021 16:41,0.65,13081,Mumbai,7.8,0.39,Female,Cash
540372,16156S,Soft Drinks,25,06-01-2021 16:41,0.42,13081,Mumbai,10.5,0.525,Female,Cash
540372,21619,Breads & Buns,12,06-01-2021 16:41,1.25,13081,Mumbai,15,0.75,Female,Credit card
540372,21633,Masalas,12,06-01-2021 16:41,3.95,13081,Mumbai,47.4,2.37,Male,Cash
540372,21879,Organic Staples,24,06-01-2021 16:41,0.19,13081,Mumbai,4.56,0.228,Male,Cash
540372,21882,Organic Staples,24,06-01-2021 16:41,0.19,13081,Mumbai,4.56,0.228,Male,Credit card
540372,21884,Soft Drinks,24,06-01-2021 16:41,0.19,13081,Mumbai,4.56,0.228,Male,Ewallet
540372,84012,Fish,24,06-01-2021 16:41,0.85,13081,Mumbai,20.4,1.02,Male,Ewallet
540372,84674,Organic Vegetables,24,06-01-2021 16:41,1.25,13081,Mumbai,30,1.5,Female,Ewallet
540372,84820,Chicken,8,06-01-2021 16:41,1.25,13081,Mumbai,10,0.5,Male,Ewallet
540372,84819,Masalas,16,06-01-2021 16:41,0.85,13081,Mumbai,13.6,0.68,Female,Ewallet
540372,84821,Cakes,24,06-01-2021 16:41,0.21,13081,Mumbai,5.04,0.252,Female,Cash
540372,85184C,Soft Drinks,24,06-01-2021 16:41,1.25,13081,Mumbai,30,1.5,Male,Ewallet
540372,84520B,Noodles,24,06-01-2021 16:41,0.85,13081,Mumbai,20.4,1.02,Male,Cash
540372,21989,Noodles,24,06-01-2021 16:41,0.85,13081,Mumbai,20.4,1.02,Female,Cash
540372,21078,Organic Fruits,12,06-01-2021 16:41,0.85,13081,Mumbai,10.2,0.51,Male,Cash
540372,22061,Cakes,2,06-01-2021 16:41,9.95,13081,Mumbai,19.9,0.995,Male,Cash
540372,22184,Organic Vegetables,2,06-01-2021 16:41,8.5,13081,Mumbai,17,0.85,Female,Cash
540372,22060,Cakes,2,06-01-2021 16:41,9.95,13081,Mumbai,19.9,0.995,Female,Credit card
540372,22182,Fish,4,06-01-2021 16:41,4.95,13081,Mumbai,19.8,0.99,Male,Ewallet
540372,21201,Masalas,12,06-01-2021 16:41,2.55,13081,Mumbai,30.6,1.53,Male,Credit card
540372,22085,Chocolates,6,06-01-2021 16:41,2.95,13081,Mumbai,17.7,0.885,Male,Ewallet
540372,22557,Fresh Vegetables,12,06-01-2021 16:41,1.65,13081,Mumbai,19.8,0.99,Female,Cash
540372,21481,Chocolates,12,06-01-2021 16:41,2.95,13081,Mumbai,35.4,1.77,Female,Cash
540372,20725,Organic Vegetables,10,06-01-2021 16:41,1.65,13081,Mumbai,16.5,0.825,Male,Ewallet
540372,20727,Soft Drinks,10,06-01-2021 16:41,1.65,13081,Mumbai,16.5,0.825,Male,Credit card
540372,22382,Biscuits,20,06-01-2021 16:41,1.65,13081,Mumbai,33,1.65,Female,Ewallet
540372,90057,Organic Vegetables,24,06-01-2021 16:41,1.25,13081,Mumbai,30,1.5,Male,Cash
540372,47566,Breads & Buns,15,06-01-2021 16:41,4.65,13081,Mumbai,69.75,3.4875,Female,Cash
540372,22931,Spices,6,06-01-2021 16:41,2.55,13081,Mumbai,15.3,0.765,Male,Ewallet
540372,22932,Noodles,6,06-01-2021 16:41,2.55,13081,Mumbai,15.3,0.765,Male,Cash
540372,22933,Organic Fruits,6,06-01-2021 16:41,2.95,13081,Mumbai,17.7,0.885,Female,Cash
540372,22333,Biscuits,16,06-01-2021 16:41,1.65,13081,Mumbai,26.4,1.32,Gender,Credit card
540372,22332,Rice,8,06-01-2021 16:41,1.65,13081,Mumbai,13.2,0.66,Female,Ewallet
540372,22331,Organic Fruits,8,06-01-2021 16:41,1.65,13081,Mumbai,13.2,0.66,Female,Ewallet
540372,22334,Eggs,8,06-01-2021 16:41,1.65,13081,Mumbai,13.2,0.66,Male,Credit card
540372,21452,Chocolates,6,06-01-2021 16:41,2.95,13081,Mumbai,17.7,0.885,Male,Cash
540372,22378,Masalas,5,06-01-2021 16:41,2.1,13081,Mumbai,10.5,0.525,Male,Cash
540372,22961,Rice,12,06-01-2021 16:41,1.45,13081,Mumbai,17.4,0.87,Male,Ewallet
540372,22960,Edible Oil & Ghee,6,06-01-2021 16:41,4.25,13081,Mumbai,25.5,1.275,Female,Ewallet
540372,22090,Masalas,24,06-01-2021 16:41,0,13081,Mumbai,0,0,Female,Cash
540372,22432,Organic Staples,18,06-01-2021 16:41,1.95,13081,Mumbai,35.1,1.755,Female,Cash
540372,22553,Mutton,24,06-01-2021 16:41,0,13081,Mumbai,0,0,Female,Credit card
540373,21466,Breads & Buns,5,06-01-2021 17:10,3.75,13280,Mumbai,18.75,0.9375,Female,Cash
540373,21467,Edible Oil & Ghee,2,06-01-2021 17:10,3.75,13280,Mumbai,7.5,0.375,Male,Ewallet
540373,21212,Breads & Buns,1,06-01-2021 17:10,0.55,13280,Mumbai,0.55,0.0275,Female,Cash
540373,22595,Cookies,12,06-01-2021 17:10,0.85,13280,Mumbai,10.2,0.51,Male,Ewallet
540373,21537,Edible Oil & Ghee,4,06-01-2021 17:10,4.25,13280,Mumbai,17,0.85,Female,Credit card
540373,21533,Breads & Buns,1,06-01-2021 17:10,4.95,13280,Mumbai,4.95,0.2475,Female,Credit card
540373,84375,Fresh Fruits,2,06-01-2021 17:10,2.1,13280,Mumbai,4.2,0.21,Female,Credit card
540373,22624,Spices,1,06-01-2021 17:10,8.5,13280,Mumbai,8.5,0.425,Male,Ewallet
540373,22627,Cookies,1,06-01-2021 17:10,8.5,13280,Mumbai,8.5,0.425,Male,Cash
540373,22429,Noodles,2,06-01-2021 17:10,4.25,13280,Mumbai,8.5,0.425,Female,Credit card
540373,84378,Edible Oil & Ghee,3,06-01-2021 17:10,1.25,13280,Mumbai,3.75,0.1875,Male,Ewallet
540373,22429,Chocolates,2,06-01-2021 17:10,4.25,13280,Mumbai,8.5,0.425,Male,Ewallet
540373,21212,Soft Drinks,2,06-01-2021 17:10,0.55,13280,Mumbai,1.1,0.055,Male,Credit card
540373,84509A,Fresh Fruits,5,06-01-2021 17:10,3.75,13280,Mumbai,18.75,0.9375,Male,Cash
540373,22721,Mutton,1,06-01-2021 17:10,4.95,13280,Mumbai,4.95,0.2475,Male,Ewallet
540373,22720,Noodles,2,06-01-2021 17:10,4.95,13280,Mumbai,9.9,0.495,Female,Cash
540373,22312,Fresh Vegetables,1,06-01-2021 17:10,2.95,13280,Mumbai,2.95,0.1475,Male,Credit card
540373,21531,Cakes,3,06-01-2021 17:10,2.55,13280,Mumbai,7.65,0.3825,Female,Cash
540373,21539,Cookies,3,06-01-2021 17:10,4.95,13280,Mumbai,14.85,0.7425,Female,Cash
540373,21078,Organic Staples,4,06-01-2021 17:10,0.85,13280,Mumbai,3.4,0.17,Male,Cash
540373,22908,Fresh Vegetables,3,06-01-2021 17:10,0.85,13280,Mumbai,2.55,0.1275,Male,Ewallet
540373,22311,Spices,2,06-01-2021 17:10,2.95,13280,Mumbai,5.9,0.295,Male,Ewallet
540373,22314,Cakes,2,06-01-2021 17:10,2.95,13280,Mumbai,5.9,0.295,Male,Credit card
540373,21080,Health Drinks,4,06-01-2021 17:10,0.85,13280,Mumbai,3.4,0.17,Male,Credit card
540373,21843,Fresh Vegetables,2,06-01-2021 17:10,10.95,13280,Mumbai,21.9,1.095,Female,Ewallet
540373,21533,Rice,1,06-01-2021 17:10,4.95,13280,Mumbai,4.95,0.2475,Female,Ewallet
540373,22457,Fresh Vegetables,3,06-01-2021 17:10,2.95,13280,Mumbai,8.85,0.4425,Male,Cash
540373,21844,Health Drinks,6,06-01-2021 17:10,2.95,13280,Mumbai,17.7,0.885,Female,Ewallet
540373,20725,Health Drinks,10,06-01-2021 17:10,1.65,13280,Mumbai,16.5,0.825,Female,Cash
540373,21936,Health Drinks,3,06-01-2021 17:10,2.95,13280,Mumbai,8.85,0.4425,Male,Cash
540373,22352,Noodles,1,06-01-2021 17:10,2.55,13280,Mumbai,2.55,0.1275,Female,Cash
540373,22312,Organic Fruits,1,06-01-2021 17:10,2.95,13280,Mumbai,2.95,0.1475,Male,Cash
540373,21217,Health Drinks,1,06-01-2021 17:10,9.95,13280,Mumbai,9.95,0.4975,Female,Cash
540373,22071,Breads & Buns,4,06-01-2021 17:10,3.75,13280,Mumbai,15,0.75,Female,Cash
540373,22352,Spices,4,06-01-2021 17:10,2.55,13280,Mumbai,10.2,0.51,Male,Ewallet
540373,22659,Rice,1,06-01-2021 17:10,1.95,13280,Mumbai,1.95,0.0975,Female,Credit card
540373,21034,Organic Vegetables,4,06-01-2021 17:10,0.95,13280,Mumbai,3.8,0.19,Male,Cash
540374,22197,Cakes,24,06-01-2021 17:19,0.85,15845,Mumbai,20.4,1.02,Female,Cash
540374,22431,Atta & Flour,12,06-01-2021 17:19,1.95,15845,Mumbai,23.4,1.17,Male,Cash
540374,22432,Biscuits,12,06-01-2021 17:19,1.95,15845,Mumbai,23.4,1.17,Female,Ewallet
540374,21672,Edible Oil & Ghee,12,06-01-2021 17:19,1.25,15845,Mumbai,15,0.75,Male,Credit card
540374,21673,Soft Drinks,12,06-01-2021 17:19,1.25,15845,Mumbai,15,0.75,Female,Cash
540374,21668,Chicken,12,06-01-2021 17:19,1.25,15845,Mumbai,15,0.75,Female,Ewallet
540374,21669,Organic Vegetables,12,06-01-2021 17:19,1.25,15845,Mumbai,15,0.75,Male,Credit card
540374,21670,Chicken,12,06-01-2021 17:19,1.25,15845,Mumbai,15,0.75,Male,Credit card
540374,21671,Breads & Buns,12,06-01-2021 17:19,1.25,15845,Mumbai,15,0.75,Female,Ewallet
540374,84879,Organic Vegetables,24,06-01-2021 17:19,1.69,15845,Mumbai,40.56,2.028,Male,Ewallet
540374,22384,Rice,20,06-01-2021 17:19,1.65,15845,Mumbai,33,1.65,Male,Ewallet
540374,22382,Chicken,20,06-01-2021 17:19,1.65,15845,Mumbai,33,1.65,Female,Ewallet
540374,22198,Atta & Flour,24,06-01-2021 17:19,1.65,15845,Mumbai,39.6,1.98,Male,Credit card
540375,22526,Fresh Vegetables,1,06-01-2021 17:26,12.75,,Mumbai,12.75,0.6375,Female,Credit card
C540376,22623,Breads & Buns,-1,06-01-2021 17:27,4.95,13488,Mumbai,-4.95,-0.2475,Male,Credit card
C540377,21911,Rice,-12,06-01-2021 17:31,1.65,16656,Mumbai,-19.8,-0.99,Female,Credit card
C540377,21259,Health Drinks,-3,06-01-2021 17:31,4.95,16656,Mumbai,-14.85,-0.7425,Male,Ewallet
C540378,21445,Biscuits,-4,06-01-2021 17:32,1.25,13715,Mumbai,-5,-0.25,Male,Credit card
C540379,84279P,Fresh Vegetables,-2,06-01-2021 17:34,3.75,15101,Mumbai,-7.5,-0.375,Male,Cash
C540380,84945,Cookies,-7,06-01-2021 17:36,0.85,16094,Mumbai,-5.95,-0.2975,Female,Credit card
C540380,71053,Spices,-5,06-01-2021 17:36,3.75,16094,Mumbai,-18.75,-0.9375,Female,Ewallet
C540381,22962,Organic Vegetables,-1,06-01-2021 17:37,0.72,16705,Mumbai,-0.72,-0.036,Male,Ewallet
C540382,21868,Organic Vegetables,-4,06-01-2021 17:38,1.25,12957,Mumbai,-5,-0.25,Female,Cash
C540382,84949,Noodles,-1,06-01-2021 17:38,1.65,12957,Mumbai,-1.65,-0.0825,Male,Cash
540383,47590B,Eggs,50,06-01-2021 17:47,4.65,16422,Mumbai,232.5,11.625,Male,Cash
540383,22152,Eggs,48,06-01-2021 17:47,0.42,16422,Mumbai,20.16,1.008,Female,Credit card
540383,22084,Mutton,12,06-01-2021 17:47,2.95,16422,Mumbai,35.4,1.77,Female,Ewallet
540383,22499,Health Drinks,9,06-01-2021 17:47,5.95,16422,Mumbai,53.55,2.6775,Male,Cash
540383,21948,Cakes,36,06-01-2021 17:47,1.25,16422,Mumbai,45,2.25,Female,Credit card
540383,40016,Noodles,48,06-01-2021 17:47,0.42,16422,Mumbai,20.16,1.008,Male,Cash
C540384,22384,Mutton,-1,06-01-2021 17:48,1.65,14961,Mumbai,-1.65,-0.0825,Female,Cash
C540384,22198,Biscuits,-5,06-01-2021 17:48,1.65,14961,Mumbai,-8.25,-0.4125,Female,Ewallet
C540384,22795,Spices,-1,06-01-2021 17:48,6.75,14961,Mumbai,-6.75,-0.3375,Female,Credit card
C540385,21843,Fresh Vegetables,-1,06-01-2021 17:52,10.95,14426,Mumbai,-10.95,-0.5475,Female,Cash
C540386,22060,Rice,-1,06-01-2021 17:57,9.95,12417,Kolkata,-9.95,-0.4975,Female,Cash
C540386,22666,Breads & Buns,-1,06-01-2021 17:57,2.95,12417,Kolkata,-2.95,-0.1475,Male,Credit card
C540386,22845,Health Drinks,-3,06-01-2021 17:57,6.35,12417,Kolkata,-19.05,-0.9525,Female,Ewallet
540387,22175,Spices,6,06-01-2021 17:58,2.95,16306,Mumbai,17.7,0.885,Male,Credit card
540387,22176,Mutton,6,06-01-2021 17:58,2.95,16306,Mumbai,17.7,0.885,Female,Ewallet
540387,20972,Chocolates,12,06-01-2021 17:58,1.25,16306,Mumbai,15,0.75,Male,Credit card
540387,22587,Atta & Flour,12,06-01-2021 17:58,0.85,16306,Mumbai,10.2,0.51,Male,Credit card
540387,16237,Rice,30,06-01-2021 17:58,0.21,16306,Mumbai,6.3,0.315,Male,Credit card
540387,22563,Spices,12,06-01-2021 17:58,1.25,16306,Mumbai,15,0.75,Female,Credit card
540387,22562,Rice,12,06-01-2021 17:58,1.25,16306,Mumbai,15,0.75,Female,Credit card
540387,22564,Masalas,12,06-01-2021 17:58,1.25,16306,Mumbai,15,0.75,Female,Credit card
540387,22499,Mutton,3,06-01-2021 17:58,5.95,16306,Mumbai,17.85,0.8925,Female,Ewallet
540387,22520,Health Drinks,12,06-01-2021 17:58,0.85,16306,Mumbai,10.2,0.51,Male,Cash
540387,22521,Mutton,12,06-01-2021 17:58,0.85,16306,Mumbai,10.2,0.51,Male,Credit card
540387,22524,Organic Fruits,10,06-01-2021 17:58,1.25,16306,Mumbai,12.5,0.625,Male,Cash
540387,22525,Biscuits,10,06-01-2021 17:58,1.25,16306,Mumbai,12.5,0.625,Male,Ewallet
C540388,85048,Cookies,-1,06-01-2021 17:59,7.95,13115,Mumbai,-7.95,-0.3975,Female,Ewallet
C540389,20752,Chocolates,-1,06-01-2021 18:00,2.1,14426,Mumbai,-2.1,-0.105,Male,Ewallet
C540390,22701,Biscuits,-2,06-01-2021 18:01,2.95,16191,Mumbai,-5.9,-0.295,Male,Credit card
C540390,22700,Breads & Buns,-3,06-01-2021 18:01,2.95,16191,Mumbai,-8.85,-0.4425,Male,Cash
C540391,22274,Spices,-1,06-01-2021 18:02,2.95,13047,Mumbai,-2.95,-0.1475,Male,Credit card
C540392,21155,Atta & Flour,-1,06-01-2021 18:06,2.1,12753,Vadodara,-2.1,-0.105,Female,Ewallet
C540392,22244,Edible Oil & Ghee,-1,06-01-2021 18:06,1.95,12753,Vadodara,-1.95,-0.0975,Male,Credit card
C540392,22088,Rice,-40,06-01-2021 18:06,2.55,12753,Vadodara,-102,-5.1,Male,Ewallet
C540392,22567,Cakes,-3,06-01-2021 18:06,1.25,12753,Vadodara,-3.75,-0.1875,Male,Cash
C540393,21843,Soft Drinks,-1,06-01-2021 18:08,10.95,17428,Mumbai,-10.95,-0.5475,Male,Credit card
C540393,22699,Noodles,-4,06-01-2021 18:08,2.95,17428,Mumbai,-11.8,-0.59,Male,Cash
C540393,71477,Breads & Buns,-1,06-01-2021 18:08,3.25,17428,Mumbai,-3.25,-0.1625,Female,Credit card
C540393,85042,Health Drinks,-1,06-01-2021 18:08,4.95,17428,Mumbai,-4.95,-0.2475,Male,Ewallet
C540393,22457,Health Drinks,-1,06-01-2021 18:08,2.95,17428,Mumbai,-2.95,-0.1475,Female,Credit card
C540394,22649,Chicken,-1,06-01-2021 18:09,4.95,17696,Mumbai,-4.95,-0.2475,Female,Cash
540395,22846,Cakes,1,06-01-2021 18:24,16.95,14702,Mumbai,16.95,0.8475,Female,Credit card
540395,22847,Cookies,1,06-01-2021 18:24,16.95,14702,Mumbai,16.95,0.8475,Male,Ewallet
540395,22844,Masalas,2,06-01-2021 18:24,8.5,14702,Mumbai,17,0.85,Female,Ewallet
540395,22845,Atta & Flour,2,06-01-2021 18:24,6.35,14702,Mumbai,12.7,0.635,Female,Credit card
540395,22840,Rice,2,06-01-2021 18:24,7.95,14702,Mumbai,15.9,0.795,Male,Credit card
540395,22841,Fresh Fruits,2,06-01-2021 18:24,7.95,14702,Mumbai,15.9,0.795,Male,Ewallet
